"gbifID","license","species","basisOfRecord","decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","year","month","day","countryCode","stateProvince","county","locality","verbatimLocality","institutionCode","recordedBy","references"
4947688325,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.350509,47.67688,28775,1939,7,5,"US","Idaho","Kootenai County","20 mi E Coeur d'Alene","20 mi. E Coeur d'Alene, Kootenai Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:21129"
4947688320,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,21,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24885"
4947688219,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1978,6,10,"US","Washington","Whitman County","Pullman","Pullman, elev. 2500 ft, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8436"
4947688082,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.585814,46.020281,3754,1983,4,13,"US","Washington","Walla Walla County","4 km S of Lowden","4 km S of Lowden, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24861"
4947687917,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,29,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24944"
4947687880,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.5,45.3167,301,1979,7,20,"US","Idaho","Idaho County","Cannon Creek, Seven Devils Mtns","Cannon Creek, Seven Devils Mtns., 7800 ft., Idaho Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8517"
4947687833,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1931,3,27,"US","Washington","Whitman County","Pullman","Pullman, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8237"
4947687667,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,12,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25009"
4947687651,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.502458,48.43685,1807,1995,7,4,"US","Washington","Stevens County","Calispell Peak, Selkirk Mtns","Calispell Peak at 6700 ft, Selkirk Mtns, T34N R42E Sec 21, Stevens Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8392"
4947687522,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.166862,46.55362,969,1992,3,10,"US","Washington","Whitman County","4.2 mi S of Colton in Steptoe Canyon, NE 1/4 Sec 16, T37N R45E","4.2 mi S of Colton in Steptoe Canyon, NE 1/4 Sec 16, T37N R45E, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8485"
4947687391,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.021287,46.732386,5739,1938,8,25,"US","Idaho","Latah County","1 mi W Moscow","1 mi W Moscow, Latah Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:5713"
4947687337,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,25,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24892"
4947687264,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1978,6,8,"US","Washington","Whitman County","Pullman","Pullman, elev. 2500 ft, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8427"
4947687136,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.585814,46.020281,3754,1983,3,22,"US","Washington","Walla Walla County","4 km S of Lowden","4 km S of Lowden, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24854"
4947687066,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.585814,46.020281,3754,1983,4,14,"US","Washington","Walla Walla County","4 km S of Lowden","4 km S of Lowden, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24864"
4947687058,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,1,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24954"
4947687007,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,4,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24982"
4947686999,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,25,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24898"
4947686889,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.245407,43.979811,3649,1954,7,13,"US","Idaho","Washington County","2 mi S of Brownlee Ranger Station","2 mi S of Brownlee Ranger Station, Washington Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8492"
4947686690,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,27,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24916"
4947686617,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,27,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24923"
4947686611,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,3,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24975"
4947686357,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.209486,46.751744,7594,1931,3,23,"US","Washington","Whitman County","2 mi NW Pullman","2 mi NW Pullman, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8354"
4947686330,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.273998,48.532318,66268,1994,6,23,"US","Washington","Pend Oreille County","No specific locality recorded.","RUB Bar 18, T35N, R43E, S 1/2, SW 1/4 of sec. 7, T35N, R43E, N 1/2, NW 1/4, sec. 8, Pend Oreille Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:22982"
4947686247,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.530821,48.954612,1354,1995,7,5,"US","Washington","Ferry County","0.9 mi N, 1.0 mi E of summit of Copper Butte, Kettle River Range","0.9 mi N, 1.0 mi E of summit of Copper Butte at 5300 ft, T37N R34E S12, Kettle River Range, Ferry Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8374"
4947686227,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,13,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24882"
4947686207,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.23045,48.776888,1204,1992,6,15,"US","Washington","Pend Oreille County","Gypsy Meadows, Colville National Forest","Gypsy Meadow, T39N R45E Sec 10, Pend Oreille Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8358"
4947686069,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1978,6,16,"US","Washington","Whitman County","Pullman","Pullman, elev. 2500 ft, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8454"
4947685886,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1978,7,5,"US","Washington","Whitman County","Pullman","Pullman, elev. 2500 ft, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8458"
4947685881,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1925,3,19,"US","Washington","Whitman County","Pullman","Pullman, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:9874"
4947685864,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-115.796,46.386,NA,NA,NA,NA,"US","Idaho","Clearwater County","Jim Brown Creek, 6 mi S Pierce","Jim Brown Creek, 6 mi S Pierce, + 46.386, - 115.796, Clearwater Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8610"
4947685775,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,16,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25024"
4947685770,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,27,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:20164"
4947685715,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,4,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24981"
4947685706,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.345958,46.082045,301,1995,6,27,"US","Washington","Asotin County","Cougar Creek Drainage, Blue Mountains","Cougar Creek Drainage, elev 3150 ft, T7N R44E Sec 19, Blue Mtns., Asotin Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8516"
4947685511,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.130235,48.810201,1807,1992,6,16,"US","Washington","Pend Oreille County","Round Top Mountain","Roundtop Mt, T38N R45E Sec 8, 6400 ft, Pend Oreille Co, Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8426"
4947685496,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,14,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:20642"
4947685390,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.523058,46.901202,70074,1973,5,24,"US","Washington","Whitman County","No specific locality recorded.","Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8486"
4947685366,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,10,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25008"
4947685268,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.868614,46.920119,90,1985,3,21,"US","Idaho","Latah County","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6, Latah Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8554"
4947685241,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.273998,48.532318,66268,1992,6,15,"US","Washington","Pend Oreille County","Salmo Mt","Salmo Mt, T40N R45E Sec 6, 6800 ft, Pend Oreille Co, Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8421"
4947685160,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,27,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24917"
4947685066,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.119876,46.690312,8121,1940,3,16,"US","Washington","Whitman County","3 to 4 mi SE Pullman","3 to 4 mi SE Pullman, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8411"
4947685064,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.023399,46.735281,4106,1974,3,9,"US","Idaho","Latah County","1.1 mi W, 0.2 mi N Moscow","1.1 mi W, 0.2 mi N Moscow, 2540 ft., Latah Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:5174"
4947684663,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,26,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25046"
4947684643,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.345958,46.082045,301,1995,6,27,"US","Washington","Asotin County","Cougar Creek Drainage, Blue Mountains","Cougar Creek Drainage, elev 3150 ft, T7N R44E Sec 19, Blue Mtns., Asotin Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8511"
4947684620,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,29,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24938"
4947684589,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,26,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24911"
4947684490,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.209042,48.596162,7003,1981,6,11,"US","Washington","Ferry County","7 mi W, 1 mi S Kettle Falls","7 mi W, 1 mi S Kettle Falls, T36N R36E S30, Ferry Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8364"
4947684406,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,30,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25030"
4947684395,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.960218,46.489034,301,1946,7,18,"US","Washington","Columbia County","Tucannon Ranger Station","Tucannon Ranger Station, Columbia Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:6174"
4947684190,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.060103,46.738423,2069,1977,5,14,"US","Washington","Whitman County","1.7 mi E, 1.3 mi N of Sunshine","1.7 mi E, 1.3 mi N of Sunshine, elev. 2540 ft, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8480"
4947684174,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1897,7,16,"US","Washington","Whitman County","Pullman","Pullman, Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:6447"
4947684055,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,9,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25003"
4947683897,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.436448,46.135537,90,1954,7,9,"US","Washington","Grant County","Wickiup Spring","Wickiup Spring, elev. 5900 ft, Garfield Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8359"
4947683846,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.502458,48.43685,1807,1995,7,4,"US","Washington","Stevens County","Calispell Peak, Selkirk Mtns","Calispell Peak at 6700 ft, Selkirk Mtns, T34N R42E Sec 21, Stevens Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8396"
4947683791,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.868614,46.920119,90,1985,4,3,"US","Idaho","Latah County","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6, Latah Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8591"
4947683688,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.868614,46.920119,90,1985,4,3,"US","Idaho","Latah County","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6, Latah Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8600"
4947683582,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.478236,46.135529,3486,1992,7,3,"US","Washington","Grant County","2 mi W of Wickiup Spring","2 mi W of Wickiup Spring, T8N R43E Sec 31, Garfield Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:6336"
4947683571,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1978,7,11,"US","Washington","Whitman County","Pullman","Pullman, elev. 2500 ft, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8464"
